re_Code;re_Text;re_CodeF;re_Hauptdiagnose;re_Nebendiagnose;re_Prozedur
O094;Schwangerschaftsdauer: 26. Woche bis 33 vollendete Wochen;O09.4;0;1;0
O095;Schwangerschaftsdauer: 34. Woche bis 36 vollendete Wochen;O09.5;0;1;0
O993;Psychische Krankheiten sowie Krankheiten des Nervensystems, die Schwangerschaft, Geburt und Wochenbett komplizieren;O99.3;0;1;0
Q039;Angeborener Hydrozephalus, nicht näher bezeichnet;Q03.9;0;1;0
Q070;Arnold-Chiari-Syndrom;Q07.0;0;1;0
Q211;Vorhofseptumdefekt;Q21.1;0;1;0
Q253;Stenose der Aorta (angeboren);Q25.3;0;1;0
Q610;Angeborene solitäre Nierenzyste;Q61.0;0;1;0
Q613;Polyzystische Niere, nicht näher bezeichnet;Q61.3;0;1;0
Q619;Zystische Nierenkrankheit, nicht näher bezeichnet;Q61.9;0;1;0
Q658;Sonstige angeborene Deformitäten der Hüfte;Q65.8;0;1;0
Q660;Pes equinovarus congenitus;Q66.0;0;1;0
Q668;Sonstige angeborene Deformitäten der Füße;Q66.8;0;1;0
Q850;Neurofibromatose (nicht bösartig);Q85.0;0;1;0
Q860;Alkohol-Embryopathie (mit Dysmorphien);Q86.0;0;1;0
Q871;Angeborene Fehlbildungssyndrome, die vorwiegend mit Kleinwuchs einhergehen;Q87.1;0;1;0
Q909;Down-Syndrom, nicht näher bezeichnet;Q90.9;0;1;0
Q984;Klinefelter-Syndrom, nicht näher bezeichnet;Q98.4;0;1;0
R000;Tachykardie, nicht näher bezeichnet;R00.0;0;1;0
R001;Bradykardie, nicht näher bezeichnet;R00.1;0;1;0
R02;Gangrän, anderenorts nicht klassifiziert;R02;0;1;0
R030;Erhöhter Blutdruckwert ohne Diagnose eines Bluthochdrucks;R03.0;0;1;0
R040;Epistaxis;R04.0;0;1;0
R05;Husten;R05;0;1;0
R060;Dyspnoe;R06.0;0;1;0
R064;Hyperventilation;R06.4;0;1;0
R065;Mundatmung;R06.5;0;1;0
R0688;Sonstige und nicht näher bezeichnete Störungen der Atmung;R06.88;0;1;0
R070;Halsschmerzen;R07.0;0;1;0
R072;Präkordiale Schmerzen;R07.2;0;1;0
R073;Sonstige Brustschmerzen;R07.3;0;1;0
R074;Brustschmerzen, nicht näher bezeichnet;R07.4;0;1;0
R092;Atemstillstand;R09.2;0;1;0
R100;Akutes Abdomen;R10.0;0;1;0
R101;Schmerzen im Bereich des Oberbauches;R10.1;0;1;0
R103;Schmerzen mit Lokalisation in anderen Teilen des Unterbauches;R10.3;0;1;0
R104;Sonstige und nicht näher bezeichnete Bauchschmerzen;R10.4;0;1;0
R11;Übelkeit und Erbrechen;R11;0;1;0
R12;Sodbrennen;R12;0;1;0
R130;Dysphagie mit Beaufsichtigungspflicht während der Nahrungsaufnahme;R13.0;0;1;0
R139;Sonstige und nicht näher bezeichnete Dysphagie;R13.9;0;1;0
R14;Flatulenz und verwandte Zustände;R14;0;1;0
R15;Stuhlinkontinenz;R15;0;1;0
R160;Hepatomegalie, anderenorts nicht klassifiziert;R16.0;0;1;0
R161;Splenomegalie, anderenorts nicht klassifiziert;R16.1;0;1;0
R162;Hepatomegalie verbunden mit Splenomegalie, anderenorts nicht klassifiziert;R16.2;0;1;0
R17;Gelbsucht, nicht näher bezeichnet;R17;0;1;0
R18;Aszites;R18;0;1;0
R195;Sonstige Stuhlveränderungen;R19.5;0;1;0
R198;Sonstige näher bezeichnete Symptome, die das Verdauungssystem und das Abdomen betreffen;R19.8;0;1;0
R201;Hypästhesie der Haut;R20.1;0;1;0
R202;Parästhesie der Haut;R20.2;0;1;0
R208;Sonstige und nicht näher bezeichnete Sensibilitätsstörungen der Haut;R20.8;0;1;0
R21;Hautausschlag und sonstige unspezifische Hauteruptionen;R21;0;1;0
R238;Sonstige und nicht näher bezeichnete Hautveränderungen;R23.8;0;1;0
R251;Tremor, nicht näher bezeichnet;R25.1;0;1;0
R252;Krämpfe und Spasmen der Muskulatur;R25.2;0;1;0
R260;Ataktischer Gang;R26.0;0;1;0
R261;Paretischer Gang;R26.1;0;1;0
R262;Gehbeschwerden, anderenorts nicht klassifiziert;R26.2;0;1;0
R263;Immobilität;R26.3;0;1;0
R268;Sonstige und nicht näher bezeichnete Störungen des Ganges und der Mobilität;R26.8;0;1;0
R270;Ataxie, nicht näher bezeichnet;R27.0;0;1;0
R293;Abnorme Körperhaltung;R29.3;0;1;0
R295;Neurologischer Neglect;R29.5;0;1;0
R296;Sturzneigung, anderenorts nicht klassifiziert;R29.6;0;1;0
R298;Sonstige und nicht näher bezeichnete Symptome, die das Nervensystem und das Muskel-Skelett-System betreffen;R29.8;0;1;0
R300;Dysurie;R30.0;0;1;0
R309;Schmerzen beim Wasserlassen, nicht näher bezeichnet;R30.9;0;1;0
R31;Nicht näher bezeichnete Hämaturie;R31;0;1;0
R32;Nicht näher bezeichnete Harninkontinenz;R32;0;1;0
R33;Harnverhaltung;R33;0;1;0
R35;Polyurie;R35;0;1;0
R391;Sonstige Miktionsstörungen;R39.1;0;1;0
R400;Somnolenz;R40.0;0;1;0
R401;Sopor;R40.1;0;1;0
R402;Koma, nicht näher bezeichnet;R40.2;0;1;0
R410;Orientierungsstörung, nicht näher bezeichnet;R41.0;0;1;0
R413;Sonstige Amnesie;R41.3;0;1;0
R418;Sonstige und nicht näher bezeichnete Symptome, die das Erkennungsvermögen und das Bewusstsein betreffen;R41.8;0;1;0
R42;Schwindel und Taumel;R42;0;1;0
R440;Akustische Halluzinationen;R44.0;0;1;0
R441;Optische Halluzinationen;R44.1;0;1;0
R450;Nervosität;R45.0;0;1;0
R451;Ruhelosigkeit und Erregung;R45.1;0;1;0
R452;Unglücklichsein;R45.2;0;1;0
R453;Demoralisierung und Apathie;R45.3;0;1;0
R454;Reizbarkeit und Wut;R45.4;0;1;0
R455;Feindseligkeit;R45.5;0;1;0
R456;Körperliche Gewalt;R45.6;0;1;0
R458;Sonstige Symptome, die die Stimmung betreffen;R45.8;0;1;0
R460;Stark vernachlässigte Körperpflege;R46.0;0;1;0
R464;Verlangsamung und herabgesetztes Reaktionsvermögen;R46.4;0;1;0
R465;Misstrauen oder ausweichendes Verhalten;R46.5;0;1;0
R467;Wortschwall oder umständliche Detailschilderung, die die Gründe für eine Konsultation oder Inanspruchnahme verschleiern;R46.7;0;1;0
R468;Sonstige Symptome, die das äußere Erscheinungsbild und das Verhalten betreffen;R46.8;0;1;0
R470;Dysphasie und Aphasie;R47.0;0;1;0
R471;Dysarthrie und Anarthrie;R47.1;0;1;0
R478;Sonstige und nicht näher bezeichnete Sprech- und Sprachstörungen;R47.8;0;1;0
R482;Apraxie;R48.2;0;1;0
R490;Dysphonie;R49.0;0;1;0
R5080;Fieber unbekannter Ursache;R50.80;0;1;0
R509;Fieber, nicht näher bezeichnet;R50.9;0;1;0
R51;Kopfschmerz;R51;0;1;0
R520;Akuter Schmerz;R52.0;0;1;0
R521;Chronischer unbeeinflussbarer Schmerz;R52.1;0;1;0
R522;Sonstiger chronischer Schmerz;R52.2;0;1;0
R529;Schmerz, nicht näher bezeichnet;R52.9;0;1;0
R53;Unwohlsein und Ermüdung;R53;0;1;0
R55;Synkope und Kollaps;R55;0;1;0
R568;Sonstige und nicht näher bezeichnete Krämpfe;R56.8;0;1;0
R590;Lymphknotenvergrößerung, umschrieben;R59.0;0;1;0
R600;Umschriebenes Ödem;R60.0;0;1;0
R609;Ödem, nicht näher bezeichnet;R60.9;0;1;0
R610;Hyperhidrose, umschrieben;R61.0;0;1;0
R611;Hyperhidrose, generalisiert;R61.1;0;1;0
R619;Hyperhidrose, nicht näher bezeichnet;R61.9;0;1;0
R628;Sonstiges Ausbleiben der erwarteten physiologischen Entwicklung;R62.8;0;1;0
R630;Anorexie;R63.0;0;1;0
R631;Polydipsie;R63.1;0;1;0
R633;Ernährungsprobleme und unsachgemäße Ernährung;R63.3;0;1;0
R634;Abnorme Gewichtsabnahme;R63.4;0;1;0
R635;Abnorme Gewichtszunahme;R63.5;0;1;0
R636;Ungenügende Aufnahme von Nahrung und Flüssigkeit infolge Vernachlässigung der eigenen Person;R63.6;0;1;0
R638;Sonstige Symptome, die die Nahrungs- und Flüssigkeitsaufnahme betreffen;R63.8;0;1;0
R64;Kachexie;R64;0;1;0
R651;Systemisches inflammatorisches Response-Syndrom [SIRS] infektiöser Genese mit Organkomplikationen;R65.1;0;1;0
R682;Mundtrockenheit, nicht näher bezeichnet;R68.2;0;1;0
R72;Veränderung der Leukozyten, anderenorts nicht klassifiziert;R72;0;1;0
R730;Abnormer Glukosetoleranztest;R73.0;0;1;0
R739;Hyperglykämie, nicht näher bezeichnet;R73.9;0;1;0
R740;Erhöhung der Transaminasenwerte und des Laktat-Dehydrogenase-Wertes [LDH];R74.0;0;1;0
R748;Sonstige abnorme Serumenzymwerte;R74.8;0;1;0
R7788;Sonstige näher bezeichnete Veränderungen der Plasmaproteine;R77.88;0;1;0
R788;Nachweis sonstiger näher bezeichneter Substanzen, die normalerweise nicht im Blut vorhanden sind;R78.8;0;1;0
R798;Sonstige näher bezeichnete abnorme Befunde der Blutchemie;R79.8;0;1;0
R799;Abnormer Befund der Blutchemie, nicht näher bezeichnet;R79.9;0;1;0
R80;Isolierte Proteinurie;R80;0;1;0
R828;Abnorme Befunde bei der zytologischen und histologischen Urinuntersuchung;R82.8;0;1;0
R908;Sonstige abnorme Befunde bei der bildgebenden Diagnostik des Zentralnervensystems;R90.8;0;1;0
R91;Abnorme Befunde bei der bildgebenden Diagnostik der Lunge;R91;0;1;0
R931;Abnorme Befunde bei der bildgebenden Diagnostik des Herzens und des Koronarkreislaufes;R93.1;0;1;0
R940;Abnorme Ergebnisse von Funktionsprüfungen des Zentralnervensystems;R94.0;0;1;0
R943;Abnorme Ergebnisse von kardiovaskulären Funktionsprüfungen;R94.3;0;1;0
R99;Sonstige ungenau oder nicht näher bezeichnete Todesursachen;R99;0;1;0
S0005;Oberflächliche Verletzung der behaarten Kopfhaut: Prellung;S00.05;0;1;0
S001;Prellung des Augenlides und der Periokularregion;S00.1;0;1;0
S0035;Oberflächliche Verletzung der Nase: Prellung;S00.35;0;1;0
S0081;Oberflächliche Verletzung sonstiger Teile des Kopfes: Schürfwunde;S00.81;0;1;0
S0085;Oberflächliche Verletzung sonstiger Teile des Kopfes: Prellung;S00.85;0;1;0
S0095;Oberflächliche Verletzung des Kopfes, Teil nicht näher bezeichnet: Prellung;S00.95;0;1;0
S010;Offene Wunde der behaarten Kopfhaut;S01.0;0;1;0
S011;Offene Wunde des Augenlides und der Periokularregion;S01.1;0;1;0
S0180;Nicht näher bezeichnete offene Wunde sonstiger Teile des Kopfes;S01.80;0;1;0
S019;Offene Wunde des Kopfes, Teil nicht näher bezeichnet;S01.9;0;1;0
S020;Schädeldachfraktur;S02.0;0;1;0
S021;Schädelbasisfraktur;S02.1;0;1;0
S022;Nasenbeinfraktur;S02.2;0;1;0
S023;Fraktur des Orbitabodens;S02.3;0;1;0
S024;Fraktur des Jochbeins und des Oberkiefers;S02.4;0;1;0
S025;Zahnfraktur;S02.5;0;1;0
S027;Multiple Frakturen der Schädel- und Gesichtsschädelknochen;S02.7;0;1;0
S051;Prellung des Augapfels und des Orbitagewebes;S05.1;0;1;0
S060;Gehirnerschütterung;S06.0;0;1;0
S0621;Diffuse Hirnkontusionen;S06.21;0;1;0
S0631;Umschriebene Hirnkontusion;S06.31;0;1;0
S065;Traumatische subdurale Blutung;S06.5;0;1;0
S066;Traumatische subarachnoidale Blutung;S06.6;0;1;0
S0670;Bewusstlosigkeit bei Schädel-Hirn-Trauma: Weniger als 30 Minuten;S06.70;0;1;0
S068;Sonstige intrakranielle Verletzungen;S06.8;0;1;0
S069;Intrakranielle Verletzung, nicht näher bezeichnet;S06.9;0;1;0
S099;Nicht näher bezeichnete Verletzung des Kopfes;S09.9;0;1;0
S121;Fraktur des 2. Halswirbels;S12.1;0;1;0
S134;Verstauchung und Zerrung der Halswirbelsäule;S13.4;0;1;0
S202;Prellung des Thorax;S20.2;0;1;0
S210;Offene Wunde der Mamma [Brustdrüse];S21.0;0;1;0
S2206;Fraktur eines Brustwirbels: T11 und T12;S22.06;0;1;0
S2232;Fraktur einer sonstigen Rippe;S22.32;0;1;0
S2240;Rippenserienfraktur: Nicht näher bezeichnet;S22.40;0;1;0
S2242;Rippenserienfraktur: Mit Beteiligung von zwei Rippen;S22.42;0;1;0
S2243;Rippenserienfraktur: Mit Beteiligung von drei Rippen;S22.43;0;1;0
S2244;Rippenserienfraktur: Mit Beteiligung von vier und mehr Rippen;S22.44;0;1;0
S300;Prellung der Lumbosakralgegend und des Beckens;S30.0;0;1;0
S311;Offene Wunde der Bauchdecke;S31.1;0;1;0
S3180;Offene Wunde sonstiger und nicht näher bezeichneter Teile des Abdomens;S31.80;0;1;0
S3200;Fraktur eines Lendenwirbels: Höhe nicht näher bezeichnet;S32.00;0;1;0
S3201;Fraktur eines Lendenwirbels: L1;S32.01;0;1;0
S3202;Fraktur eines Lendenwirbels: L2;S32.02;0;1;0
S3203;Fraktur eines Lendenwirbels: L3;S32.03;0;1;0
S325;Fraktur des Os pubis;S32.5;0;1;0
S3289;Fraktur: Sonstige und multiple Teile des Beckens;S32.89;0;1;0
S400;Prellung der Schulter und des Oberarmes;S40.0;0;1;0
S409;Oberflächliche Verletzung der Schulter und des Oberarmes, nicht näher bezeichnet;S40.9;0;1;0
S411;Offene Wunde des Oberarmes;S41.1;0;1;0
S4200;Fraktur der Klavikula: Teil nicht näher bezeichnet;S42.00;0;1;0
S4220;Fraktur des proximalen Endes des Humerus: Teil nicht näher bezeichnet;S42.20;0;1;0
S4221;Fraktur des proximalen Endes des Humerus: Kopf;S42.21;0;1;0
S4222;Fraktur des proximalen Endes des Humerus: Collum chirurgicum;S42.22;0;1;0
S4224;Fraktur des proximalen Endes des Humerus: Tuberculum majus;S42.24;0;1;0
S423;Fraktur des Humerusschaftes;S42.3;0;1;0
S429;Fraktur des Schultergürtels, Teil nicht näher bezeichnet;S42.9;0;1;0
S500;Prellung des Ellenbogens;S50.0;0;1;0
S501;Prellung sonstiger und nicht näher bezeichneter Teile des Unterarmes;S50.1;0;1;0
S507;Multiple oberflächliche Verletzungen des Unterarmes;S50.7;0;1;0
S5081;Sonstige oberflächliche Verletzungen des Unterarmes: Schürfwunde;S50.81;0;1;0
S5088;Sonstige oberflächliche Verletzungen des Unterarmes: Sonstige;S50.88;0;1;0
S509;Oberflächliche Verletzung des Unterarmes, nicht näher bezeichnet;S50.9;0;1;0
S510;Offene Wunde des Ellenbogens;S51.0;0;1;0
S517;Multiple offene Wunden des Unterarmes;S51.7;0;1;0
S5180;Nicht näher bezeichnete offene Wunde sonstiger Teile des Unterarmes;S51.80;0;1;0
S5184;Weichteilschaden I. Grades bei geschlossener Fraktur oder Luxation des Unterarmes;S51.84;0;1;0
S519;Offene Wunde des Unterarmes, Teil nicht näher bezeichnet;S51.9;0;1;0
S5230;Fraktur des Radiusschaftes, Teil nicht näher bezeichnet;S52.30;0;1;0
S5250;Distale Fraktur des Radius: Nicht näher bezeichnet;S52.50;0;1;0
S5251;Distale Fraktur des Radius: Extensionsfraktur;S52.51;0;1;0
S529;Fraktur des Unterarmes, Teil nicht näher bezeichnet;S52.9;0;1;0
S600;Prellung eines oder mehrerer Finger ohne Schädigung des Nagels;S60.0;0;1;0
S602;Prellung sonstiger Teile des Handgelenkes und der Hand;S60.2;0;1;0
S6081;Sonstige oberflächliche Verletzungen des Handgelenkes und der Hand: Schürfwunde;S60.81;0;1;0
S6088;Sonstige oberflächliche Verletzungen des Handgelenkes und der Hand: Sonstige;S60.88;0;1;0
S609;Oberflächliche Verletzung des Handgelenkes und der Hand, nicht näher bezeichnet;S60.9;0;1;0
S610;Offene Wunde eines oder mehrerer Finger ohne Schädigung des Nagels;S61.0;0;1;0
S6180;Nicht näher bezeichnete offene Wunde sonstiger Teile des Handgelenkes und der Hand;S61.80;0;1;0
S619;Offene Wunde des Handgelenkes und der Hand, Teil nicht näher bezeichnet;S61.9;0;1;0
S6230;Fraktur eines sonstigen Mittelhandknochens: Teil nicht näher bezeichnet;S62.30;0;1;0
S624;Multiple Frakturen der Mittelhandknochen;S62.4;0;1;0
S6260;Fraktur eines sonstigen Fingers: Teil nicht näher bezeichnet;S62.60;0;1;0
S6261;Fraktur eines sonstigen Fingers: Proximale Phalanx;S62.61;0;1;0
S628;Fraktur sonstiger und nicht näher bezeichneter Teile des Handgelenkes und der Hand;S62.8;0;1;0
S641;Verletzung des N. medianus in Höhe des Handgelenkes und der Hand;S64.1;0;1;0
S669;Verletzung eines nicht näher bezeichneten Muskels oder einer nicht näher bezeichneten Sehne in Höhe des Handgelenkes und der Hand;S66.9;0;1;0
S700;Prellung der Hüfte;S70.0;0;1;0
S701;Prellung des Oberschenkels;S70.1;0;1;0
S711;Offene Wunde des Oberschenkels;S71.1;0;1;0
S7200;Schenkelhalsfraktur: Teil nicht näher bezeichnet;S72.00;0;1;0
S7201;Schenkelhalsfraktur: Intrakapsulär;S72.01;0;1;0
S7203;Schenkelhalsfraktur: Subkapital;S72.03;0;1;0
S7204;Schenkelhalsfraktur: Mediozervikal;S72.04;0;1;0
S7208;Schenkelhalsfraktur: Sonstige Teile;S72.08;0;1;0
S7210;Femurfraktur: Trochantär, nicht näher bezeichnet;S72.10;0;1;0
S7211;Femurfraktur: Intertrochantär;S72.11;0;1;0
S722;Subtrochantäre Fraktur;S72.2;0;1;0
S729;Fraktur des Femurs, Teil nicht näher bezeichnet;S72.9;0;1;0
S800;Prellung des Knies;S80.0;0;1;0
S807;Multiple oberflächliche Verletzungen des Unterschenkels;S80.7;0;1;0
S8081;Sonstige oberflächliche Verletzungen des Unterschenkels: Schürfwunde;S80.81;0;1;0
S817;Multiple offene Wunden des Unterschenkels;S81.7;0;1;0
S819;Offene Wunde des Unterschenkels, Teil nicht näher bezeichnet;S81.9;0;1;0
S820;Fraktur der Patella;S82.0;0;1;0
S8218;Fraktur des proximalen Endes der Tibia: Sonstige;S82.18;0;1;0
S826;Fraktur des Außenknöchels;S82.6;0;1;0
S8288;Frakturen sonstiger Teile der Unterschenkels;S82.88;0;1;0
S829;Fraktur des Unterschenkels, Teil nicht näher bezeichnet;S82.9;0;1;0
S8342;Verstauchung und Zerrung des Kniegelenkes: Distorsion des tibialen Seitenbandes [Innenband];S83.42;0;1;0
S8350;Verstauchung und Zerrung des Kniegelenkes: Nicht näher bezeichnetes Kreuzband;S83.50;0;1;0
S836;Verstauchung und Zerrung sonstiger und nicht näher bezeichneter Teile des Knies;S83.6;0;1;0
S860;Verletzung der Achillessehne;S86.0;0;1;0
S900;Prellung der Knöchelregion;S90.0;0;1;0
S901;Prellung einer oder mehrerer Zehen ohne Schädigung des Nagels;S90.1;0;1;0
S903;Prellung sonstiger und nicht näher bezeichneter Teile des Fußes;S90.3;0;1;0
S9082;Sonstige oberflächliche Verletzungen der Knöchelregion und des Fußes: Blasenbildung (nichtthermisch);S90.82;0;1;0
S913;Offene Wunde sonstiger Teile des Fußes;S91.3;0;1;0
S920;Fraktur des Kalkaneus;S92.0;0;1;0
S923;Fraktur der Mittelfußknochen;S92.3;0;1;0
S925;Fraktur einer sonstigen Zehe;S92.5;0;1;0
S932;Traumatische Ruptur von Bändern in Höhe des oberen Sprunggelenkes und des Fußes;S93.2;0;1;0
S9340;Verstauchung und Zerrung des oberen Sprunggelenkes: Teil nicht näher bezeichnet;S93.40;0;1;0
S9348;Verstauchung und Zerrung des oberen Sprunggelenkes: Sonstige Teile;S93.48;0;1;0
S936;Verstauchung und Zerrung sonstiger und nicht näher bezeichneter Teile des Fußes;S93.6;0;1;0
T009;Multiple oberflächliche Verletzungen, nicht näher bezeichnet;T00.9;0;1;0
T012;Offene Wunden mit Beteiligung mehrerer Regionen der oberen Extremität(en);T01.2;0;1;0
T019;Multiple offene Wunden, nicht näher bezeichnet;T01.9;0;1;0
T07;Nicht näher bezeichnete multiple Verletzungen;T07;0;1;0
T080;Fraktur der Wirbelsäule, Höhe nicht näher bezeichnet: geschlossen oder o.n.A.;T08.0;0;1;0
T0901;Oberflächliche Verletzung des Rumpfes, Höhe nicht näher bezeichnet: Schürfwunde;T09.01;0;1;0
T111;Offene Wunde der oberen Extremität, Höhe nicht näher bezeichnet;T11.1;0;1;0
T136;Traumatische Amputation der unteren Extremität, Höhe nicht näher bezeichnet;T13.6;0;1;0
T1400;Oberflächliche Verletzung an einer nicht näher bezeichneten Körperregion: Art der Verletzung nicht näher bezeichnet;T14.00;0;1;0
T1401;Oberflächliche Verletzung an einer nicht näher bezeichneten Körperregion: Schürfwunde;T14.01;0;1;0
T1403;Oberflächliche Verletzung an einer nicht näher bezeichneten Körperregion: Insektenbiss oder -stich (ungiftig);T14.03;0;1;0
T1405;Oberflächliche Verletzung an einer nicht näher bezeichneten Körperregion: Prellung;T14.05;0;1;0
T141;Offene Wunde an einer nicht näher bezeichneten Körperregion;T14.1;0;1;0
T143;Luxation, Verstauchung und Zerrung an einer nicht näher bezeichneten Körperregion;T14.3;0;1;0
T146;Verletzung von Muskeln und Sehnen an einer nicht näher bezeichneten Körperregion;T14.6;0;1;0
T149;Verletzung, nicht näher bezeichnet;T14.9;0;1;0
T179;Fremdkörper in den Atemwegen, Teil nicht näher bezeichnet;T17.9;0;1;0
T182;Fremdkörper im Magen;T18.2;0;1;0
T3100;Verbrennungen von weniger als 10 % der Körperoberfläche: Weniger als 10 % oder nicht näher bezeichneter Anteil von Verbrennungen 3. Grades;T31.00;0;1;0
T391;Vergiftung: 4-Aminophenol-Derivate;T39.1;0;1;0
T393;Vergiftung: Sonstige nichtsteroidale Antiphlogistika [NSAID];T39.3;0;1;0
T399;Vergiftung: Nichtopioidhaltige Analgetika, Antipyretika und Antirheumatika, nicht näher bezeichnet;T39.9;0;1;0
T424;Vergiftung: Benzodiazepine;T42.4;0;1;0
T426;Vergiftung: Sonstige Antiepileptika, Sedativa und Hypnotika;T42.6;0;1;0
T427;Vergiftung: Antiepileptika, Sedativa und Hypnotika, nicht näher bezeichnet;T42.7;0;1;0
T430;Vergiftung: Tri- und tetrazyklische Antidepressiva;T43.0;0;1;0
T432;Vergiftung: Sonstige und nicht näher bezeichnete Antidepressiva;T43.2;0;1;0
T433;Vergiftung: Antipsychotika und Neuroleptika auf Phenothiazin-Basis;T43.3;0;1;0
T435;Vergiftung: Sonstige und nicht näher bezeichnete Antipsychotika und Neuroleptika;T43.5;0;1;0
T439;Vergiftung: Psychotrope Substanz, nicht näher bezeichnet;T43.9;0;1;0
T460;Vergiftung: Herzglykoside und Arzneimittel mit ähnlicher Wirkung;T46.0;0;1;0
T509;Vergiftung: Sonstige und nicht näher bezeichnete Arzneimittel, Drogen und biologisch aktive Substanzen;T50.9;0;1;0
T510;Toxische Wirkung: Äthanol;T51.0;0;1;0
T518;Toxische Wirkung: Sonstige Alkohole;T51.8;0;1;0
T519;Toxische Wirkung: Alkohol, nicht näher bezeichnet;T51.9;0;1;0
T58;Toxische Wirkung von Kohlenmonoxid;T58;0;1;0
T634;Toxische Wirkung: Gift sonstiger Arthropoden;T63.4;0;1;0
T658;Toxische Wirkung sonstiger näher bezeichneter Substanzen;T65.8;0;1;0
T659;Toxische Wirkung einer nicht näher bezeichneten Substanz;T65.9;0;1;0
T68;Hypothermie;T68;0;1;0
T742;Sexueller Missbrauch;T74.2;0;1;0
T781;Sonstige Nahrungsmittelunverträglichkeit, anderenorts nicht klassifiziert;T78.1;0;1;0
T783;Angioneurotisches Ödem;T78.3;0;1;0
T784;Allergie, nicht näher bezeichnet;T78.4;0;1;0
T788;Sonstige unerwünschte Nebenwirkungen, anderenorts nicht klassifiziert;T78.8;0;1;0
T793;Posttraumatische Wundinfektion, anderenorts nicht klassifiziert;T79.3;0;1;0
T801;Gefäßkomplikationen nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken;T80.1;0;1;0
T813;Aufreißen einer Operationswunde, anderenorts nicht klassifiziert;T81.3;0;1;0
T814;Infektion nach einem Eingriff, anderenorts nicht klassifiziert;T81.4;0;1;0
T818;Sonstige Komplikationen bei Eingriffen, anderenorts nicht klassifiziert;T81.8;0;1;0
T830;Mechanische Komplikation durch einen Harnwegskatheter (Verweilkatheter);T83.0;0;1;0
T835;Infektion und entzündliche Reaktion durch Prothese, Implantat oder Transplantat im Harntrakt;T83.5;0;1;0
T840;Mechanische Komplikation durch eine Gelenkendoprothese;T84.0;0;1;0
T887;Nicht näher bezeichnete unerwünschte Nebenwirkung eines Arzneimittels oder einer Droge;T88.7;0;1;0
