IC_Code;IC_Text;IC_CodeF;IC_ANZHDI;IC_ANZNDI;IC_AnzProzI
C446;Sonstige bösartige Neubildungen: Haut der oberen Extremität, einschließlich Schulter;C44.6;1;1;0
C447;Sonstige bösartige Neubildungen: Haut der unteren Extremität, einschließlich Hüfte;C44.7;1;1;0
C448;Sonstige bösartige Neubildungen: Haut, mehrere Teilbereiche überlappend;C44.8;1;1;0
C449;Bösartige Neubildung der Haut, nicht näher bezeichnet;C44.9;1;1;0
C450;Mesotheliom der Pleura;C45.0;1;1;0
C451;Mesotheliom des Peritoneums;C45.1;1;1;0
C459;Mesotheliom, nicht näher bezeichnet;C45.9;1;0;0
C460;Kaposi-Sarkom der Haut;C46.0;1;0;0
C462;Kaposi-Sarkom des Gaumens;C46.2;0;1;0
C467;Kaposi-Sarkom sonstiger Lokalisationen;C46.7;1;0;0
C468;Kaposi-Sarkom mehrerer Organe;C46.8;0;1;0
C470;Bösartige Neubildung: Periphere Nerven des Kopfes, des Gesichtes und des Halses;C47.0;1;0;0
C471;Bösartige Neubildung: Periphere Nerven der oberen Extremität, einschließlich Schulter;C47.1;1;0;0
C472;Bösartige Neubildung: Periphere Nerven der unteren Extremität, einschließlich Hüfte;C47.2;1;0;0
C473;Bösartige Neubildung: Periphere Nerven des Thorax;C47.3;1;1;0
C474;Bösartige Neubildung: Periphere Nerven des Abdomens;C47.4;1;1;0
C475;Bösartige Neubildung: Periphere Nerven des Beckens;C47.5;1;0;0
C476;Bösartige Neubildung: Periphere Nerven des Rumpfes, nicht näher bezeichnet;C47.6;1;0;0
C479;Bösartige Neubildung: Periphere Nerven und autonomes Nervensystem, nicht näher bezeichnet;C47.9;1;0;0
C480;Bösartige Neubildung: Retroperitoneum;C48.0;1;1;0
C481;Bösartige Neubildung: Näher bezeichnete Teile des Peritoneums;C48.1;1;1;0
C482;Bösartige Neubildung: Peritoneum, nicht näher bezeichnet;C48.2;1;1;0
C488;Bösartige Neubildung: Retroperitoneum und Peritoneum, mehrere Teilbereiche überlappend;C48.8;1;1;0
C490;Bösartige Neubildung: Bindegewebe und andere Weichteilgewebe des Kopfes, des Gesichtes und des Halses;C49.0;1;1;0
C491;Bösartige Neubildung: Bindegewebe und andere Weichteilgewebe der oberen Extremität, einschließlich Schulter;C49.1;1;1;0
C492;Bösartige Neubildung: Bindegewebe und andere Weichteilgewebe der unteren Extremität, einschließlich Hüfte;C49.2;1;1;0
C493;Bösartige Neubildung: Bindegewebe und andere Weichteilgewebe des Thorax;C49.3;1;1;0
C494;Bösartige Neubildung: Bindegewebe und andere Weichteilgewebe des Abdomens;C49.4;1;1;0
C495;Bösartige Neubildung: Bindegewebe und andere Weichteilgewebe des Beckens;C49.5;1;1;0
C496;Bösartige Neubildung: Bindegewebe und andere Weichteilgewebe des Rumpfes, nicht näher bezeichnet;C49.6;1;1;0
C498;Bösartige Neubildung: Bindegewebe und andere Weichteilgewebe, mehrere Teilbereiche überlappend;C49.8;1;1;0
C499;Bösartige Neubildung: Bindegewebe und andere Weichteilgewebe, nicht näher bezeichnet;C49.9;1;1;0
C500;Bösartige Neubildung: Brustwarze und Warzenhof;C50.0;1;1;0
C501;Bösartige Neubildung: Zentraler Drüsenkörper der Brustdrüse;C50.1;1;1;0
C502;Bösartige Neubildung: Oberer innerer Quadrant der Brustdrüse;C50.2;1;1;0
C503;Bösartige Neubildung: Unterer innerer Quadrant der Brustdrüse;C50.3;1;1;0
C504;Bösartige Neubildung: Oberer äußerer Quadrant der Brustdrüse;C50.4;1;1;0
C505;Bösartige Neubildung: Unterer äußerer Quadrant der Brustdrüse;C50.5;1;1;0
C506;Bösartige Neubildung: Recessus axillaris der Brustdrüse;C50.6;1;1;0
C508;Bösartige Neubildung: Brustdrüse, mehrere Teilbereiche überlappend;C50.8;1;1;0
C509;Bösartige Neubildung: Brustdrüse, nicht näher bezeichnet;C50.9;1;1;0
C510;Bösartige Neubildung der Vulva: Labium majus;C51.0;1;1;0
C511;Bösartige Neubildung der Vulva: Labium minus;C51.1;1;1;0
C512;Bösartige Neubildung der Vulva: Klitoris;C51.2;1;1;0
C518;Bösartige Neubildung: Vulva, mehrere Teilbereiche überlappend;C51.8;1;1;0
C519;Bösartige Neubildung: Vulva, nicht näher bezeichnet;C51.9;1;1;0
C52;Bösartige Neubildung der Vagina;C52;1;1;0
C530;Bösartige Neubildung: Endozervix;C53.0;1;1;0
C531;Bösartige Neubildung: Ektozervix;C53.1;1;1;0
C538;Bösartige Neubildung: Cervix uteri, mehrere Teilbereiche überlappend;C53.8;1;1;0
C539;Bösartige Neubildung: Cervix uteri, nicht näher bezeichnet;C53.9;1;1;0
C540;Bösartige Neubildung: Isthmus uteri;C54.0;1;0;0
C541;Bösartige Neubildung: Endometrium;C54.1;1;1;0
C542;Bösartige Neubildung: Myometrium;C54.2;1;1;0
C543;Bösartige Neubildung: Fundus uteri;C54.3;1;0;0
C548;Bösartige Neubildung: Corpus uteri, mehrere Teilbereiche überlappend;C54.8;1;1;0
C549;Bösartige Neubildung: Corpus uteri, nicht näher bezeichnet;C54.9;1;1;0
C55;Bösartige Neubildung des Uterus, Teil nicht näher bezeichnet;C55;1;1;0
C56;Bösartige Neubildung des Ovars;C56;1;1;0
C570;Bösartige Neubildung: Tuba uterina [Falloppio];C57.0;1;1;0
C574;Bösartige Neubildung: Uterine Adnexe, nicht näher bezeichnet;C57.4;1;0;0
C577;Bösartige Neubildung: Sonstige näher bezeichnete weibliche Genitalorgane;C57.7;1;0;0
C578;Bösartige Neubildung: Weibliche Genitalorgane, mehrere Teilbereiche überlappend;C57.8;1;0;0
C579;Bösartige Neubildung: Weibliches Genitalorgan, nicht näher bezeichnet;C57.9;1;0;0
C58;Bösartige Neubildung der Plazenta;C58;1;0;0
C600;Bösartige Neubildung: Praeputium penis;C60.0;1;0;0
C601;Bösartige Neubildung: Glans penis;C60.1;1;1;0
C602;Bösartige Neubildung: Penisschaft;C60.2;1;1;0
C608;Bösartige Neubildung: Penis, mehrere Teilbereiche überlappend;C60.8;1;1;0
C609;Bösartige Neubildung: Penis, nicht näher bezeichnet;C60.9;1;1;0
C61;Bösartige Neubildung der Prostata;C61;1;1;0
C620;Bösartige Neubildung: Dystoper Hoden;C62.0;1;1;0
C621;Bösartige Neubildung: Deszendierter Hoden;C62.1;1;1;0
C629;Bösartige Neubildung: Hoden, nicht näher bezeichnet;C62.9;1;1;0
C631;Bösartige Neubildung: Samenstrang;C63.1;1;0;0
C632;Bösartige Neubildung: Skrotum;C63.2;1;1;0
C639;Bösartige Neubildung: Männliches Genitalorgan, nicht näher bezeichnet;C63.9;1;1;0
C64;Bösartige Neubildung der Niere, ausgenommen Nierenbecken;C64;1;1;0
C65;Bösartige Neubildung des Nierenbeckens;C65;1;1;0
C66;Bösartige Neubildung des Ureters;C66;1;1;0
C670;Bösartige Neubildung: Trigonum vesicae;C67.0;1;1;0
C671;Bösartige Neubildung: Apex vesicae;C67.1;1;1;0
C672;Bösartige Neubildung: Laterale Harnblasenwand;C67.2;1;1;0
C673;Bösartige Neubildung: Vordere Harnblasenwand;C67.3;1;1;0
C674;Bösartige Neubildung: Hintere Harnblasenwand;C67.4;1;1;0
C675;Bösartige Neubildung: Harnblasenhals;C67.5;1;1;0
C676;Bösartige Neubildung: Ostium ureteris;C67.6;1;1;0
C677;Bösartige Neubildung: Urachus;C67.7;1;0;0
C678;Bösartige Neubildung: Harnblase, mehrere Teilbereiche überlappend;C67.8;1;1;0
C679;Bösartige Neubildung: Harnblase, nicht näher bezeichnet;C67.9;1;1;0
C680;Bösartige Neubildung: Urethra;C68.0;1;1;0
C688;Bösartige Neubildung: Harnorgane, mehrere Teilbereiche überlappend;C68.8;1;0;0
C689;Bösartige Neubildung: Harnorgan, nicht näher bezeichnet;C68.9;1;1;0
C690;Bösartige Neubildung: Konjunktiva;C69.0;1;1;0
C691;Bösartige Neubildung: Kornea;C69.1;0;1;0
C692;Bösartige Neubildung: Retina;C69.2;1;1;0
C693;Bösartige Neubildung: Chorioidea;C69.3;1;1;0
C694;Bösartige Neubildung: Ziliarkörper;C69.4;1;1;0
C695;Bösartige Neubildung: Tränendrüse und Tränenwege;C69.5;1;1;0
C696;Bösartige Neubildung: Orbita;C69.6;1;1;0
C698;Bösartige Neubildung: Auge und Augenanhangsgebilde, mehrere Teilbereiche überlappend;C69.8;1;1;0
C700;Bösartige Neubildung: Hirnhäute;C70.0;1;1;0
C709;Bösartige Neubildung: Meningen, nicht näher bezeichnet;C70.9;1;0;0
C710;Bösartige Neubildung: Zerebrum, ausgenommen Hirnlappen und Ventrikel;C71.0;1;1;0
C711;Bösartige Neubildung: Frontallappen;C71.1;1;1;0
C712;Bösartige Neubildung: Temporallappen;C71.2;1;1;0
C713;Bösartige Neubildung: Parietallappen;C71.3;1;1;0
C714;Bösartige Neubildung: Okzipitallappen;C71.4;1;1;0
C715;Bösartige Neubildung: Hirnventrikel;C71.5;1;1;0
C716;Bösartige Neubildung: Zerebellum;C71.6;1;1;0
C717;Bösartige Neubildung: Hirnstamm;C71.7;1;1;0
C718;Bösartige Neubildung: Gehirn, mehrere Teilbereiche überlappend;C71.8;1;1;0
C719;Bösartige Neubildung: Gehirn, nicht näher bezeichnet;C71.9;1;1;0
C720;Bösartige Neubildung: Rückenmark;C72.0;1;1;0
C721;Bösartige Neubildung: Cauda equina;C72.1;1;1;0
C722;Bösartige Neubildung: Nn. olfactorii [I. Hirnnerv];C72.2;1;0;0
C723;Bösartige Neubildung: N. opticus [II. Hirnnerv];C72.3;1;0;0
C725;Bösartige Neubildung: Sonstige und nicht näher bezeichnete Hirnnerven;C72.5;1;0;0
C728;Bösartige Neubildung: Gehirn und andere Teile des Zentralnervensystems, mehrere Teilbereiche überlappend;C72.8;1;0;0
C729;Bösartige Neubildung: Zentralnervensystem, nicht näher bezeichnet;C72.9;1;0;0
C73;Bösartige Neubildung der Schilddrüse;C73;1;1;0
C740;Bösartige Neubildung: Nebennierenrinde;C74.0;1;1;0
C741;Bösartige Neubildung: Nebennierenmark;C74.1;1;1;0
C749;Bösartige Neubildung: Nebenniere, nicht näher bezeichnet;C74.9;1;1;0
C751;Bösartige Neubildung: Hypophyse;C75.1;1;0;0
C753;Bösartige Neubildung: Epiphyse [Glandula pinealis] [Zirbeldrüse];C75.3;1;1;0
C754;Bösartige Neubildung: Glomus caroticum;C75.4;1;1;0
C755;Bösartige Neubildung: Glomus aorticum und sonstige Paraganglien;C75.5;1;1;0
C759;Bösartige Neubildung: Endokrine Drüse, nicht näher bezeichnet;C75.9;1;1;0
C760;Bösartige Neubildung ungenau bezeichneter Lokalisationen: Kopf, Gesicht und Hals;C76.0;1;1;0
C761;Bösartige Neubildung ungenau bezeichneter Lokalisationen: Thorax;C76.1;1;0;0
C762;Bösartige Neubildung ungenau bezeichneter Lokalisationen: Abdomen;C76.2;1;1;0
C763;Bösartige Neubildung ungenau bezeichneter Lokalisationen: Becken;C76.3;1;1;0
C765;Bösartige Neubildung ungenau bezeichneter Lokalisationen: Untere Extremität;C76.5;1;0;0
C770;Sekundäre und nicht näher bezeichnete bösartige Neubildung: Lymphknoten des Kopfes, des Gesichtes und des Halses;C77.0;1;1;0
C771;Sekundäre und nicht näher bezeichnete bösartige Neubildung: Intrathorakale Lymphknoten;C77.1;1;1;0
C772;Sekundäre und nicht näher bezeichnete bösartige Neubildung: Intraabdominale Lymphknoten;C77.2;1;1;0
C773;Sekundäre und nicht näher bezeichnete bösartige Neubildung: Axilläre Lymphknoten und Lymphknoten der oberen Extremität;C77.3;1;1;0
C774;Sekundäre und nicht näher bezeichnete bösartige Neubildung: Inguinale Lymphknoten und Lymphknoten der unteren Extremität;C77.4;1;1;0
C775;Sekundäre und nicht näher bezeichnete bösartige Neubildung: Intrapelvine Lymphknoten;C77.5;1;1;0
C778;Sekundäre und nicht näher bezeichnete bösartige Neubildung: Lymphknoten mehrerer Regionen;C77.8;1;1;0
C779;Sekundäre und nicht näher bezeichnete bösartige Neubildung: Lymphknoten, nicht näher bezeichnet;C77.9;1;1;0
C780;Sekundäre bösartige Neubildung der Lunge;C78.0;1;1;0
C781;Sekundäre bösartige Neubildung des Mediastinums;C78.1;1;1;0
C782;Sekundäre bösartige Neubildung der Pleura;C78.2;1;1;0
C783;Sekundäre bösartige Neubildung sonstiger und nicht näher bezeichneter Atmungsorgane;C78.3;1;1;0
C784;Sekundäre bösartige Neubildung des Dünndarmes;C78.4;1;1;0
C785;Sekundäre bösartige Neubildung des Dickdarmes und des Rektums;C78.5;1;1;0
C786;Sekundäre bösartige Neubildung des Retroperitoneums und des Peritoneums;C78.6;1;1;0
C787;Sekundäre bösartige Neubildung der Leber und der intrahepatischen Gallengänge;C78.7;1;1;0
C788;Sekundäre bösartige Neubildung sonstiger und nicht näher bezeichneter Verdauungsorgane;C78.8;1;1;0
C790;Sekundäre bösartige Neubildung der Niere und des Nierenbeckens;C79.0;1;1;0
C791;Sekundäre bösartige Neubildung der Harnblase sowie sonstiger und nicht näher bezeichneter Harnorgane;C79.1;1;1;0
C792;Sekundäre bösartige Neubildung der Haut;C79.2;1;1;0
C793;Sekundäre bösartige Neubildung des Gehirns und der Hirnhäute;C79.3;1;1;0
C794;Sekundäre bösartige Neubildung sonstiger und nicht näher bezeichneter Teile des Nervensystems;C79.4;1;1;0
C795;Sekundäre bösartige Neubildung des Knochens und des Knochenmarkes;C79.5;1;1;0
C796;Sekundäre bösartige Neubildung des Ovars;C79.6;1;1;0
C797;Sekundäre bösartige Neubildung der Nebenniere;C79.7;1;1;0
C7981;Sekundäre bösartige Neubildung der Brustdrüse;C79.81;1;1;0
C7982;Sekundäre bösartige Neubildung der Genitalorgane;C79.82;1;1;0
C7983;Sekundäre bösartige Neubildung des Perikards;C79.83;1;1;0
C7984;Sonstige sekundäre bösartige Neubildung des Herzens;C79.84;0;1;0
C7988;Sekundäre bösartige Neubildung sonstiger näher bezeichneter Lokalisationen;C79.88;1;1;0
C799;Sekundäre bösartige Neubildung nicht näher bezeichneter Lokalisation;C79.9;1;1;0
C800;Bösartige Neubildung, primäre Lokalisation unbekannt, so bezeichnet;C80.0;1;1;0
C809;Bösartige Neubildung, nicht näher bezeichnet;C80.9;1;1;0
C810;Noduläres lymphozytenprädominantes Hodgkin-Lymphom;C81.0;1;1;0
C811;Nodulär-sklerosierendes (klassisches) Hodgkin-Lymphom;C81.1;1;1;0
C812;Gemischtzelliges (klassisches) Hodgkin-Lymphom;C81.2;1;1;0
C813;Lymphozytenarmes (klassisches) Hodgkin-Lymphom;C81.3;1;0;0
C814;Lymphozytenreiches (klassisches) Hodgkin-Lymphom;C81.4;1;0;0
C817;Sonstige Typen des (klassischen) Hodgkin-Lymphoms;C81.7;1;1;0
C819;Hodgkin-Lymphom, nicht näher bezeichnet;C81.9;1;1;0
C820;Follikuläres Lymphom Grad I;C82.0;1;1;0
C821;Follikuläres Lymphom Grad II;C82.1;1;1;0
C822;Follikuläres Lymphom Grad III, nicht näher bezeichnet;C82.2;1;1;0
C823;Follikuläres Lymphom Grad IIIa;C82.3;1;1;0
C824;Follikuläres Lymphom Grad IIIb;C82.4;1;1;0
C825;Diffuses Follikelzentrumslymphom;C82.5;1;0;0
C826;Kutanes Follikelzentrumslymphom;C82.6;1;0;0
C827;Sonstige Typen des follikulären Lymphoms;C82.7;1;1;0
C829;Follikuläres Lymphom, nicht näher bezeichnet;C82.9;1;1;0
C830;Kleinzelliges B-Zell-Lymphom;C83.0;1;1;0
C831;Mantelzell-Lymphom;C83.1;1;1;0
C833;Diffuses großzelliges B-Zell-Lymphom;C83.3;1;1;0
C835;Lymphoblastisches Lymphom;C83.5;1;1;0
C837;Burkitt-Lymphom;C83.7;1;1;0
C838;Sonstige nicht follikuläre Lymphome;C83.8;1;0;0
C840;Mycosis fungoides;C84.0;1;1;0
C841;Sézary-Syndrom;C84.1;1;1;0
C844;Peripheres T-Zell-Lymphom, nicht spezifiziert;C84.4;1;1;0
C845;Sonstige reifzellige T/NK-Zell-Lymphome;C84.5;1;0;0
C846;Anaplastisches großzelliges Lymphom, ALK-positiv;C84.6;1;1;0
C847;Anaplastisches großzelliges Lymphom, ALK-negativ;C84.7;1;0;0
C848;Kutanes T-Zell-Lymphom, nicht näher bezeichnet;C84.8;1;1;0
C849;Reifzelliges T/NK-Zell-Lymphom, nicht näher bezeichnet;C84.9;1;0;0
C851;B-Zell-Lymphom, nicht näher bezeichnet;C85.1;1;1;0
C852;Mediastinales (thymisches) großzelliges B-Zell-Lymphom;C85.2;1;1;0
C857;Sonstige näher bezeichnete Typen des Non-Hodgkin-Lymphoms;C85.7;1;1;0
C859;Non-Hodgkin-Lymphom, nicht näher bezeichnet;C85.9;1;1;0
C860;Extranodales NK/T-Zell-Lymphom, nasaler Typ;C86.0;1;0;0
C861;Hepatosplenisches T-Zell-Lymphom;C86.1;1;0;0
C862;T-Zell-Lymphom vom Enteropathie-Typ;C86.2;1;0;0
C863;Subkutanes pannikulitisches T-Zell-Lymphom;C86.3;1;0;0
C864;Blastisches NK-Zell-Lymphom;C86.4;1;0;0
C865;Angioimmunoblastisches T-Zell-Lymphom;C86.5;1;1;0
C866;Primäre kutane CD30-positive T-Zell-Proliferationen;C86.6;1;0;0
C8800;Makroglobulinämie Waldenström: Ohne Angabe einer kompletten Remission;C88.00;1;1;0
C8801;Makroglobulinämie Waldenström: In kompletter Remission;C88.01;0;1;0
C8840;Extranodales Marginalzonen-B-Zell-Lymphom des Mukosa-assoziierten lymphatischen Gewebes [MALT-Lymphom]: Ohne Angabe einer kompletten Remission;C88.40;1;1;0
C8841;Extranodales Marginalzonen-B-Zell-Lymphom des Mukosa-assoziierten lymphatischen Gewebes [MALT-Lymphom]: In kompletter Remission;C88.41;1;0;0
C8870;Sonstige bösartige immunproliferative Krankheiten: Ohne Angabe einer kompletten Remission;C88.70;1;0;0
C9000;Multiples Myelom: Ohne Angabe einer kompletten Remission;C90.00;1;1;0
C9001;Multiples Myelom: In kompletter Remission;C90.01;1;1;0
C9010;Plasmazellenleukämie: Ohne Angabe einer kompletten Remission;C90.10;1;0;0
C9020;Extramedulläres Plasmozytom: Ohne Angabe einer kompletten Remission;C90.20;1;0;0
C9030;Solitäres Plasmozytom: Ohne Angabe einer kompletten Remission;C90.30;1;1;0
C9100;Akute lymphatische Leukämie [ALL]: Ohne Angabe einer kompletten Remission;C91.00;1;1;0
C9101;Akute lymphatische Leukämie [ALL]: In kompletter Remission;C91.01;1;1;0
C9110;Chronische lymphatische Leukämie vom B-Zell-Typ [CLL]: Ohne Angabe einer kompletten Remission;C91.10;1;1;0
C9111;Chronische lymphatische Leukämie vom B-Zell-Typ [CLL]: In kompletter Remission;C91.11;1;1;0
C9130;Prolymphozytäre Leukämie vom B-Zell-Typ: Ohne Angabe einer kompletten Remission;C91.30;1;0;0
C9140;Haarzellenleukämie: Ohne Angabe einer kompletten Remission;C91.40;1;1;0
C9150;Adulte(s) T-Zell-Lymphom/Leukämie (HTLV-1-assoziiert): Ohne Angabe einer kompletten Remission;C91.50;1;0;0
C9160;Prolymphozyten-Leukämie vom T-Zell-Typ: Ohne Angabe einer kompletten Remission;C91.60;1;0;0
C9170;Sonstige lymphatische Leukämie: Ohne Angabe einer kompletten Remission;C91.70;1;0;0
C9180;Reifzellige B-ALL vom Burkitt-Typ: Ohne Angabe einer kompletten Remission;C91.80;1;0;0
C9181;Reifzellige B-ALL vom Burkitt-Typ: In kompletter Remission;C91.81;1;0;0
C9200;Akute myeloblastische Leukämie [AML]: Ohne Angabe einer kompletten Remission;C92.00;1;1;0
C9201;Akute myeloblastische Leukämie [AML]: In kompletter Remission;C92.01;1;1;0
C9210;Chronische myeloische Leukämie [CML], BCR/ABL-positiv: Ohne Angabe einer kompletten Remission;C92.10;1;1;0
C9211;Chronische myeloische Leukämie [CML], BCR/ABL-positiv: In kompletter Remission;C92.11;1;1;0
C9220;Atypische chronische myeloische Leukämie, BCR/ABL-negativ: Ohne Angabe einer kompletten Remission;C92.20;1;0;0
C9230;Myelosarkom: Ohne Angabe einer kompletten Remission;C92.30;1;1;0
C9240;Akute Promyelozyten-Leukämie [PCL]: Ohne Angabe einer kompletten Remission;C92.40;1;1;0
C9250;Akute myelomonozytäre Leukämie: Ohne Angabe einer kompletten Remission;C92.50;1;1;0
C9251;Akute myelomonozytäre Leukämie: In kompletter Remission;C92.51;1;1;0
C9270;Sonstige myeloische Leukämie: Ohne Angabe einer kompletten Remission;C92.70;1;0;0
C9280;Akute myeloische Leukämie mit multilineärer Dysplasie: Ohne Angabe einer kompletten Remission;C92.80;1;1;0
C9290;Myeloische Leukämie, nicht näher bezeichnet: Ohne Angabe einer kompletten Remission;C92.90;1;0;0
C9300;Akute Monoblasten/Monozytenleukämie: Ohne Angabe einer kompletten Remission;C93.00;1;1;0
C9301;Akute Monoblasten/Monozytenleukämie: In kompletter Remission;C93.01;1;0;0
C9310;Chronische myelomonozytäre Leukämie: Ohne Angabe einer kompletten Remission;C93.10;1;1;0
C9330;Juvenile myelomonozytäre Leukämie: Ohne Angabe einer kompletten Remission;C93.30;1;0;0
C9400;Akute Erythroleukämie: Ohne Angabe einer kompletten Remission;C94.00;1;0;0
C9420;Akute Megakaryoblastenleukämie: Ohne Angabe einer kompletten Remission;C94.20;1;0;0
C9440;Akute Panmyelose mit Myelofibrose: Ohne Angabe einer kompletten Remission;C94.40;1;0;0
C9460;Myelodysplastische und myeloproliferative Krankheit, nicht klassifizierbar: Ohne Angabe einer kompletten Remission;C94.60;1;1;0
C9470;Sonstige näher bezeichnete Leukämien: Ohne Angabe einer kompletten Remission;C94.70;1;0;0
C948;Blastenkrise bei chronischer myeloischer Leukämie [CML];C94.8;0;1;0
C9500;Akute Leukämie nicht näher bezeichneten Zelltyps: Ohne Angabe einer kompletten Remission;C95.00;1;0;0
C958;Leukämie, refraktär auf Standard-Induktionstherapie;C95.8;0;1;0
C9590;Leukämie, nicht näher bezeichnet: Ohne Angabe einer kompletten Remission;C95.90;1;0;0
C960;Multifokale und multisystemische (disseminierte) Langerhans-Zell-Histiozytose [Abt-Letterer-Siwe-Krankheit];C96.0;1;1;0
C962;Bösartiger Mastzelltumor;C96.2;1;0;0
C965;Multifokale und unisystemische Langerhans-Zell-Histiozytose;C96.5;1;1;0
C966;Unifokale Langerhans-Zell-Histiozytose;C96.6;1;1;0
C967;Sonstige näher bezeichnete bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes;C96.7;1;0;0
C969;Bösartige Neubildung des lymphatischen, blutbildenden und verwandten Gewebes, nicht näher bezeichnet;C96.9;1;0;0
C97;Bösartige Neubildungen als Primärtumoren an mehreren Lokalisationen;C97;0;1;0
D000;Carcinoma in situ: Lippe, Mundhöhle und Pharynx;D00.0;1;1;0
D001;Carcinoma in situ: Ösophagus;D00.1;1;0;0
D010;Carcinoma in situ: Kolon;D01.0;1;1;0
D011;Carcinoma in situ: Rektosigmoid, Übergang;D01.1;1;0;0
D012;Carcinoma in situ: Rektum;D01.2;1;0;0
D013;Carcinoma in situ: Analkanal und Anus;D01.3;1;1;0
D017;Carcinoma in situ: Sonstige näher bezeichnete Verdauungsorgane;D01.7;1;1;0
