re_Code;re_Text;re_Hauptdiagnose;re_Nebendiagnose;re_Prozedur
Q98.4;Klinefelter-Syndrom, nicht näher bezeichnet;0;1;0
Q99.2;Fragiles X-Chromosom;0;1;0
R00.0;Tachykardie, nicht näher bezeichnet;0;1;0
R00.1;Bradykardie, nicht näher bezeichnet;0;1;0
R00.2;Palpitationen;0;1;0
R02;Gangrän, anderenorts nicht klassifiziert;0;1;0
R03.0;Erhöhter Blutdruckwert ohne Diagnose eines Bluthochdrucks;0;1;0
R04.0;Epistaxis;0;1;0
R04.2;Hämoptoe;0;1;0
R05;Husten;0;1;0
R06.0;Dyspnoe;0;1;0
R06.4;Hyperventilation;0;1;0
R06.5;Mundatmung;0;1;0
R06.88;Sonstige und nicht näher bezeichnete Störungen der Atmung;0;1;0
R07.0;Halsschmerzen;0;1;0
R07.2;Präkordiale Schmerzen;0;1;0
R07.3;Sonstige Brustschmerzen;0;1;0
R07.4;Brustschmerzen, nicht näher bezeichnet;0;1;0
R09.0;Asphyxie;0;1;0
R09.2;Atemstillstand;0;1;0
R10.0;Akutes Abdomen;0;1;0
R10.1;Schmerzen im Bereich des Oberbauches;0;1;0
R10.3;Schmerzen mit Lokalisation in anderen Teilen des Unterbauches;0;1;0
R10.4;Sonstige und nicht näher bezeichnete Bauchschmerzen;0;1;0
R11;Übelkeit und Erbrechen;0;1;0
R12;Sodbrennen;0;1;0
R13.0;Dysphagie mit Beaufsichtigungspflicht während der Nahrungsaufnahme;0;1;0
R13.9;Sonstige und nicht näher bezeichnete Dysphagie;0;1;0
R14;Flatulenz und verwandte Zustände;0;1;0
R15;Stuhlinkontinenz;0;1;0
R16.0;Hepatomegalie, anderenorts nicht klassifiziert;0;1;0
R16.1;Splenomegalie, anderenorts nicht klassifiziert;0;1;0
R16.2;Hepatomegalie verbunden mit Splenomegalie, anderenorts nicht klassifiziert;0;1;0
R17;Gelbsucht, nicht näher bezeichnet;0;1;0
R18;Aszites;0;1;0
R19.5;Sonstige Stuhlveränderungen;0;1;0
R19.8;Sonstige näher bezeichnete Symptome, die das Verdauungssystem und das Abdomen betreffen;0;1;0
R20.1;Hypästhesie der Haut;0;1;0
R20.2;Parästhesie der Haut;0;1;0
R20.8;Sonstige und nicht näher bezeichnete Sensibilitätsstörungen der Haut;0;1;0
R21;Hautausschlag und sonstige unspezifische Hauteruptionen;0;1;0
R22.4;Lokalisierte Schwellung, Raumforderung und Knoten der Haut und der Unterhaut an den unteren Extremitäten;0;1;0
R23.8;Sonstige und nicht näher bezeichnete Hautveränderungen;0;1;0
R25.1;Tremor, nicht näher bezeichnet;0;1;0
R25.2;Krämpfe und Spasmen der Muskulatur;0;1;0
R25.3;Faszikulation;0;1;0
R25.8;Sonstige und nicht näher bezeichnete abnorme unwillkürliche Bewegungen;0;1;0
R26.0;Ataktischer Gang;0;1;0
R26.1;Paretischer Gang;0;1;0
R26.2;Gehbeschwerden, anderenorts nicht klassifiziert;0;1;0
R26.3;Immobilität;0;1;0
R26.8;Sonstige und nicht näher bezeichnete Störungen des Ganges und der Mobilität;0;1;0
R27.0;Ataxie, nicht näher bezeichnet;0;1;0
R29.2;Abnorme Reflexe;0;1;0
R29.3;Abnorme Körperhaltung;0;1;0
R29.5;Neurologischer Neglect;0;1;0
R29.6;Sturzneigung, anderenorts nicht klassifiziert;0;1;0
R29.8;Sonstige und nicht näher bezeichnete Symptome, die das Nervensystem und das Muskel-Skelett-System betreffen;0;1;0
R30.0;Dysurie;0;1;0
R30.9;Schmerzen beim Wasserlassen, nicht näher bezeichnet;0;1;0
R31;Nicht näher bezeichnete Hämaturie;0;1;0
R32;Nicht näher bezeichnete Harninkontinenz;0;1;0
R33;Harnverhaltung;0;1;0
R35;Polyurie;0;1;0
R39.1;Sonstige Miktionsstörungen;0;1;0
R39.8;Sonstige und nicht näher bezeichnete Symptome, die das Harnsystem betreffen;0;1;0
R40.0;Somnolenz;0;1;0
R40.1;Sopor;0;1;0
R40.2;Koma, nicht näher bezeichnet;0;1;0
R41.0;Orientierungsstörung, nicht näher bezeichnet;0;1;0
R41.1;Anterograde Amnesie;0;1;0
R41.2;Retrograde Amnesie;0;1;0
R41.3;Sonstige Amnesie;0;1;0
R41.8;Sonstige und nicht näher bezeichnete Symptome, die das Erkennungsvermögen und das Bewusstsein betreffen;0;1;0
R42;Schwindel und Taumel;0;1;0
R44.0;Akustische Halluzinationen;0;1;0
R44.1;Optische Halluzinationen;0;1;0
R44.2;Sonstige Halluzinationen;0;1;0
R44.3;Halluzinationen, nicht näher bezeichnet;0;1;0
R45.0;Nervosität;0;1;0
R45.1;Ruhelosigkeit und Erregung;0;1;0
R45.2;Unglücklichsein;0;1;0
R45.3;Demoralisierung und Apathie;0;1;0
R45.4;Reizbarkeit und Wut;0;1;0
R45.5;Feindseligkeit;0;1;0
R45.6;Körperliche Gewalt;0;1;0
R45.7;Emotioneller Schock oder Stress, nicht näher bezeichnet;0;1;0
R45.8;Sonstige Symptome, die die Stimmung betreffen;0;1;0
R46.0;Stark vernachlässigte Körperpflege;0;1;0
R46.2;Seltsames und unerklärliches Verhalten;0;1;0
R46.3;Hyperaktivität;0;1;0
R46.4;Verlangsamung und herabgesetztes Reaktionsvermögen;0;1;0
R46.5;Misstrauen oder ausweichendes Verhalten;0;1;0
R46.6;Unangemessene Betroffenheit und Beschäftigung mit Stressereignissen;0;1;0
R46.7;Wortschwall oder umständliche Detailschilderung, die die Gründe für eine Konsultation oder Inanspruchnahme verschleiern;0;1;0
R46.8;Sonstige Symptome, die das äußere Erscheinungsbild und das Verhalten betreffen;0;1;0
R47.0;Dysphasie und Aphasie;0;1;0
R47.1;Dysarthrie und Anarthrie;0;1;0
R47.8;Sonstige und nicht näher bezeichnete Sprech- und Sprachstörungen;0;1;0
R48.2;Apraxie;0;1;0
R48.8;Sonstige und nicht näher bezeichnete Werkzeugstörungen;0;1;0
R49.0;Dysphonie;0;1;0
R50.80;Fieber unbekannter Ursache;0;1;0
R50.88;Sonstiges näher bezeichnetes Fieber;0;1;0
R50.9;Fieber, nicht näher bezeichnet;0;1;0
R51;Kopfschmerz;0;1;0
R52.0;Akuter Schmerz;0;1;0
R52.1;Chronischer unbeeinflussbarer Schmerz;0;1;0
R52.2;Sonstiger chronischer Schmerz;0;1;0
R52.9;Schmerz, nicht näher bezeichnet;0;1;0
R53;Unwohlsein und Ermüdung;0;1;0
R54;Senilität;0;1;0
R55;Synkope und Kollaps;0;1;0
R56.8;Sonstige und nicht näher bezeichnete Krämpfe;0;1;0
R57.9;Schock, nicht näher bezeichnet;0;1;0
R59.0;Lymphknotenvergrößerung, umschrieben;0;1;0
R59.1;Lymphknotenvergrößerung, generalisiert;0;1;0
R60.0;Umschriebenes Ödem;0;1;0
R60.1;Generalisiertes Ödem;0;1;0
R60.9;Ödem, nicht näher bezeichnet;0;1;0
R61.0;Hyperhidrose, umschrieben;0;1;0
R61.1;Hyperhidrose, generalisiert;0;1;0
R61.9;Hyperhidrose, nicht näher bezeichnet;0;1;0
R62.8;Sonstiges Ausbleiben der erwarteten physiologischen Entwicklung;0;1;0
R63.0;Anorexie;0;1;0
R63.1;Polydipsie;0;1;0
R63.2;Polyphagie;0;1;0
R63.3;Ernährungsprobleme und unsachgemäße Ernährung;0;1;0
R63.4;Abnorme Gewichtsabnahme;0;1;0
R63.5;Abnorme Gewichtszunahme;0;1;0
R63.6;Ungenügende Aufnahme von Nahrung und Flüssigkeit infolge Vernachlässigung der eigenen Person;0;1;0
R63.8;Sonstige Symptome, die die Nahrungs- und Flüssigkeitsaufnahme betreffen;0;1;0
R64;Kachexie;0;1;0
R65.0;Systemisches inflammatorisches Response-Syndrom [SIRS] infektiöser Genese ohne Organkomplikationen;0;1;0
R65.1;Systemisches inflammatorisches Response-Syndrom [SIRS] infektiöser Genese mit Organkomplikationen;0;1;0
R68.2;Mundtrockenheit, nicht näher bezeichnet;0;1;0
R68.8;Sonstige näher bezeichnete Allgemeinsymptome;0;1;0
R72;Veränderung der Leukozyten, anderenorts nicht klassifiziert;0;1;0
R73.0;Abnormer Glukosetoleranztest;0;1;0
R73.9;Hyperglykämie, nicht näher bezeichnet;0;1;0
R74.0;Erhöhung der Transaminasenwerte und des Laktat-Dehydrogenase-Wertes [LDH];0;1;0
R74.8;Sonstige abnorme Serumenzymwerte;0;1;0
R74.9;Abnormer Wert nicht näher bezeichneter Serumenzyme;0;1;0
R77.0;Veränderungen der Albumine;0;1;0
R77.88;Sonstige näher bezeichnete Veränderungen der Plasmaproteine;0;1;0
R78.8;Nachweis sonstiger näher bezeichneter Substanzen, die normalerweise nicht im Blut vorhanden sind;0;1;0
R79.0;Abnormer Mineral-Blutwert;0;1;0
R79.8;Sonstige näher bezeichnete abnorme Befunde der Blutchemie;0;1;0
R79.9;Abnormer Befund der Blutchemie, nicht näher bezeichnet;0;1;0
R80;Isolierte Proteinurie;0;1;0
R82.5;Erhöhte Urinwerte für Drogen, Arzneimittel und biologisch aktive Substanzen;0;1;0
R82.7;Abnorme Befunde bei der mikrobiologischen Urinuntersuchung;0;1;0
R82.9;Sonstige und nicht näher bezeichnete abnorme Urinbefunde;0;1;0
R83.8;Abnorme Liquorbefunde: Sonstige abnorme Befunde;0;1;0
R87.6;Abnorme Befunde in Untersuchungsmaterialien aus den weiblichen Genitalorganen: Abnorme zytologische Befunde;0;1;0
R90.8;Sonstige abnorme Befunde bei der bildgebenden Diagnostik des Zentralnervensystems;0;1;0
R91;Abnorme Befunde bei der bildgebenden Diagnostik der Lunge;0;1;0
R93.0;Abnorme Befunde bei der bildgebenden Diagnostik des Schädels und des Kopfes, anderenorts nicht klassifiziert;0;1;0
R93.7;Abnorme Befunde bei der bildgebenden Diagnostik sonstiger Abschnitte des Muskel-Skelett-Systems;0;1;0
R94.0;Abnorme Ergebnisse von Funktionsprüfungen des Zentralnervensystems;0;1;0
R94.2;Abnorme Ergebnisse von Lungenfunktionsprüfungen;0;1;0
R94.3;Abnorme Ergebnisse von kardiovaskulären Funktionsprüfungen;0;1;0
R96.0;Plötzlich eingetretener Tod;0;1;0
R99;Sonstige ungenau oder nicht näher bezeichnete Todesursachen;0;1;0
S00.01;Oberflächliche Verletzung der behaarten Kopfhaut: Schürfwunde;0;1;0
S00.05;Oberflächliche Verletzung der behaarten Kopfhaut: Prellung;0;1;0
S00.1;Prellung des Augenlides und der Periokularregion;0;1;0
S00.31;Oberflächliche Verletzung der Nase: Schürfwunde;0;1;0
S00.35;Oberflächliche Verletzung der Nase: Prellung;0;1;0
S00.81;Oberflächliche Verletzung sonstiger Teile des Kopfes: Schürfwunde;0;1;0
S00.85;Oberflächliche Verletzung sonstiger Teile des Kopfes: Prellung;0;1;0
S00.88;Oberflächliche Verletzung sonstiger Teile des Kopfes: Sonstige;0;1;0
S00.91;Oberflächliche Verletzung des Kopfes, Teil nicht näher bezeichnet: Schürfwunde;0;1;0
S00.95;Oberflächliche Verletzung des Kopfes, Teil nicht näher bezeichnet: Prellung;0;1;0
S01.0;Offene Wunde der behaarten Kopfhaut;0;1;0
S01.1;Offene Wunde des Augenlides und der Periokularregion;0;1;0
S01.21;Offene Wunde: Äußere Haut der Nase;0;1;0
S01.51;Offene Wunde: Lippe;0;1;0
S01.54;Offene Wunde: Zunge und Mundboden;0;1;0
S01.80;Nicht näher bezeichnete offene Wunde sonstiger Teile des Kopfes;0;1;0
S01.84;Weichteilschaden I. Grades bei geschlossener Fraktur oder Luxation des Kopfes;0;1;0
S01.9;Offene Wunde des Kopfes, Teil nicht näher bezeichnet;0;1;0
S02.0;Schädeldachfraktur;0;1;0
S02.1;Schädelbasisfraktur;0;1;0
S02.2;Nasenbeinfraktur;0;1;0
S02.3;Fraktur des Orbitabodens;0;1;0
S02.4;Fraktur des Jochbeins und des Oberkiefers;0;1;0
S02.5;Zahnfraktur;0;1;0
S02.8;Frakturen sonstiger Schädel- und Gesichtsschädelknochen;0;1;0
S02.9;Fraktur des Schädels und der Gesichtsschädelknochen, Teil nicht näher bezeichnet;0;1;0
S05.0;Verletzung der Konjunktiva und Abrasio corneae ohne Angabe eines Fremdkörpers;0;1;0
S05.1;Prellung des Augapfels und des Orbitagewebes;0;1;0
S05.8;Sonstige Verletzungen des Auges und der Orbita;0;1;0
S05.9;Verletzung des Auges und der Orbita, nicht näher bezeichnet;0;1;0
S06.0;Gehirnerschütterung;0;1;0
S06.21;Diffuse Hirnkontusionen;0;1;0
S06.33;Umschriebenes zerebrales Hämatom;0;1;0
S06.5;Traumatische subdurale Blutung;0;1;0
S06.6;Traumatische subarachnoidale Blutung;0;1;0
S06.8;Sonstige intrakranielle Verletzungen;0;1;0
S06.9;Intrakranielle Verletzung, nicht näher bezeichnet;0;1;0
S09.9;Nicht näher bezeichnete Verletzung des Kopfes;0;1;0
S11.9;Offene Wunde des Halses, Teil nicht näher bezeichnet;0;1;0
S12.1;Fraktur des 2. Halswirbels;0;1;0
S13.4;Verstauchung und Zerrung der Halswirbelsäule;0;1;0
S20.2;Prellung des Thorax;0;1;0
S21.1;Offene Wunde der vorderen Thoraxwand;0;1;0
S21.84;Weichteilschaden I. Grades bei geschlossener Fraktur oder Luxation des Thorax;0;1;0
S21.9;Offene Wunde des Thorax, Teil nicht näher bezeichnet;0;1;0
S22.00;Fraktur eines Brustwirbels: Höhe nicht näher bezeichnet;0;1;0
S22.05;Fraktur eines Brustwirbels: T9 und T10;0;1;0
S22.06;Fraktur eines Brustwirbels: T11 und T12;0;1;0
S22.2;Fraktur des Sternums;0;1;0
S22.32;Fraktur einer sonstigen Rippe;0;1;0
S22.40;Rippenserienfraktur: Nicht näher bezeichnet;0;1;0
S22.42;Rippenserienfraktur: Mit Beteiligung von zwei Rippen;0;1;0
S22.43;Rippenserienfraktur: Mit Beteiligung von drei Rippen;0;1;0
S22.44;Rippenserienfraktur: Mit Beteiligung von vier und mehr Rippen;0;1;0
S30.0;Prellung der Lumbosakralgegend und des Beckens;0;1;0
S30.1;Prellung der Bauchdecke;0;1;0
S30.7;Multiple oberflächliche Verletzungen des Abdomens, der Lumbosakralgegend und des Beckens;0;1;0
S30.80;Sonstige oberflächliche Verletzungen des Abdomens, der Lumbosakralgegend und des Beckens: Art der Verletzung nicht näher bezeichnet;0;1;0
S30.81;Sonstige oberflächliche Verletzungen des Abdomens, der Lumbosakralgegend und des Beckens: Schürfwunde;0;1;0
S30.85;Sonstige oberflächliche Verletzungen des Abdomens, der Lumbosakralgegend und des Beckens: Prellung;0;1;0
S30.88;Sonstige oberflächliche Verletzungen des Abdomens, der Lumbosakralgegend und des Beckens: Sonstige;0;1;0
S31.0;Offene Wunde der Lumbosakralgegend und des Beckens;0;1;0
S31.1;Offene Wunde der Bauchdecke;0;1;0
S31.80;Offene Wunde sonstiger und nicht näher bezeichneter Teile des Abdomens;0;1;0
S32.00;Fraktur eines Lendenwirbels: Höhe nicht näher bezeichnet;0;1;0
S32.01;Fraktur eines Lendenwirbels: L1;0;1;0
S32.02;Fraktur eines Lendenwirbels: L2;0;1;0
S32.03;Fraktur eines Lendenwirbels: L3;0;1;0
S32.04;Fraktur eines Lendenwirbels: L4;0;1;0
S32.05;Fraktur eines Lendenwirbels: L5;0;1;0
S32.1;Fraktur des Os sacrum;0;1;0
S32.2;Fraktur des Os coccygis;0;1;0
S32.4;Fraktur des Acetabulums;0;1;0
S32.5;Fraktur des Os pubis;0;1;0
S32.83;Fraktur: Becken, Teil nicht näher bezeichnet;0;1;0
S32.89;Fraktur: Sonstige und multiple Teile des Beckens;0;1;0
S33.50;Verstauchung und Zerrung der Lendenwirbelsäule, nicht näher bezeichnet;0;1;0
S37.30;Verletzung der Harnröhre: Nicht näher bezeichnet;0;1;0
S38.2;Traumatische Amputation der äußeren Genitalorgane;0;1;0
S40.0;Prellung der Schulter und des Oberarmes;0;1;0
S40.7;Multiple oberflächliche Verletzungen der Schulter und des Oberarmes;0;1;0
S40.81;Sonstige oberflächliche Verletzungen der Schulter und des Oberarmes: Schürfwunde;0;1;0
S40.88;Sonstige oberflächliche Verletzungen der Schulter und des Oberarmes: Sonstige;0;1;0
S40.9;Oberflächliche Verletzung der Schulter und des Oberarmes, nicht näher bezeichnet;0;1;0
S41.1;Offene Wunde des Oberarmes;0;1;0
S41.7;Multiple offene Wunden der Schulter und des Oberarmes;0;1;0
S41.84;Weichteilschaden I. Grades bei geschlossener Fraktur oder Luxation des Oberarmes;0;1;0
S42.00;Fraktur der Klavikula: Teil nicht näher bezeichnet;0;1;0
S42.03;Fraktur der Klavikula: Laterales Drittel;0;1;0
S42.20;Fraktur des proximalen Endes des Humerus: Teil nicht näher bezeichnet;0;1;0
S42.21;Fraktur des proximalen Endes des Humerus: Kopf;0;1;0
S42.22;Fraktur des proximalen Endes des Humerus: Collum chirurgicum;0;1;0
S42.24;Fraktur des proximalen Endes des Humerus: Tuberculum majus;0;1;0
S42.3;Fraktur des Humerusschaftes;0;1;0
S43.00;Luxation des Schultergelenkes [Glenohumeralgelenk], nicht näher bezeichnet;0;1;0
S43.1;Luxation des Akromioklavikulargelenkes;0;1;0
S46.0;Verletzung der Muskeln und der Sehnen der Rotatorenmanschette;0;1;0
S50.0;Prellung des Ellenbogens;0;1;0
S50.1;Prellung sonstiger und nicht näher bezeichneter Teile des Unterarmes;0;1;0
S50.7;Multiple oberflächliche Verletzungen des Unterarmes;0;1;0
S50.81;Sonstige oberflächliche Verletzungen des Unterarmes: Schürfwunde;0;1;0
S50.88;Sonstige oberflächliche Verletzungen des Unterarmes: Sonstige;0;1;0
S50.9;Oberflächliche Verletzung des Unterarmes, nicht näher bezeichnet;0;1;0
S51.0;Offene Wunde des Ellenbogens;0;1;0
S51.7;Multiple offene Wunden des Unterarmes;0;1;0
S51.80;Nicht näher bezeichnete offene Wunde sonstiger Teile des Unterarmes;0;1;0
S51.84;Weichteilschaden I. Grades bei geschlossener Fraktur oder Luxation des Unterarmes;0;1;0
S51.9;Offene Wunde des Unterarmes, Teil nicht näher bezeichnet;0;1;0
S52.11;Fraktur des proximalen Endes des Radius: Kopf;0;1;0
S52.20;Fraktur des Ulnaschaftes, Teil nicht näher bezeichnet;0;1;0
S52.30;Fraktur des Radiusschaftes, Teil nicht näher bezeichnet;0;1;0
S52.50;Distale Fraktur des Radius: Nicht näher bezeichnet;0;1;0
S52.51;Distale Fraktur des Radius: Extensionsfraktur;0;1;0
S52.59;Distale Fraktur des Radius: Sonstige und multiple Teile;0;1;0
S52.8;Fraktur sonstiger Teile des Unterarmes;0;1;0
S59.9;Nicht näher bezeichnete Verletzung des Unterarmes;0;1;0
S60.0;Prellung eines oder mehrerer Finger ohne Schädigung des Nagels;0;1;0
S60.2;Prellung sonstiger Teile des Handgelenkes und der Hand;0;1;0
S60.7;Multiple oberflächliche Verletzungen des Handgelenkes und der Hand;0;1;0
S60.81;Sonstige oberflächliche Verletzungen des Handgelenkes und der Hand: Schürfwunde;0;1;0
S60.88;Sonstige oberflächliche Verletzungen des Handgelenkes und der Hand: Sonstige;0;1;0
S60.9;Oberflächliche Verletzung des Handgelenkes und der Hand, nicht näher bezeichnet;0;1;0
S61.0;Offene Wunde eines oder mehrerer Finger ohne Schädigung des Nagels;0;1;0
S61.7;Multiple offene Wunden des Handgelenkes und der Hand;0;1;0
S61.80;Nicht näher bezeichnete offene Wunde sonstiger Teile des Handgelenkes und der Hand;0;1;0
S61.84;Weichteilschaden I. Grades bei geschlossener Fraktur oder Luxation des Handgelenkes und der Hand;0;1;0
S61.9;Offene Wunde des Handgelenkes und der Hand, Teil nicht näher bezeichnet;0;1;0
S62.30;Fraktur eines sonstigen Mittelhandknochens: Teil nicht näher bezeichnet;0;1;0
S62.60;Fraktur eines sonstigen Fingers: Teil nicht näher bezeichnet;0;1;0
S62.61;Fraktur eines sonstigen Fingers: Proximale Phalanx;0;1;0
S62.62;Fraktur eines sonstigen Fingers: Mittlere Phalanx;0;1;0
S62.63;Fraktur eines sonstigen Fingers: Distale Phalanx;0;1;0
S62.8;Fraktur sonstiger und nicht näher bezeichneter Teile des Handgelenkes und der Hand;0;1;0
S63.50;Verstauchung und Zerrung des Handgelenkes: Teil nicht näher bezeichnet;0;1;0
S66.1;Verletzung der Beugemuskeln und -sehnen sonstiger Finger in Höhe des Handgelenkes und der Hand;0;1;0
S66.3;Verletzung der Streckmuskeln und -sehnen sonstiger Finger in Höhe des Handgelenkes und der Hand;0;1;0
S69.9;Nicht näher bezeichnete Verletzung des Handgelenkes und der Hand;0;1;0
S70.0;Prellung der Hüfte;0;1;0
S70.1;Prellung des Oberschenkels;0;1;0
S70.7;Multiple oberflächliche Verletzungen der Hüfte und des Oberschenkels;0;1;0
S70.81;Sonstige oberflächliche Verletzungen der Hüfte und des Oberschenkels: Schürfwunde;0;1;0
S70.88;Sonstige oberflächliche Verletzungen der Hüfte und des Oberschenkels: Sonstige;0;1;0
S71.1;Offene Wunde des Oberschenkels;0;1;0
S71.7;Multiple offene Wunden der Hüfte und des Oberschenkels;0;1;0
S71.84;Weichteilschaden I. Grades bei geschlossener Fraktur oder Luxation der Hüfte und des Oberschenkels;0;1;0
S72.00;Schenkelhalsfraktur: Teil nicht näher bezeichnet;0;1;0
S72.01;Schenkelhalsfraktur: Intrakapsulär;0;1;0
S72.08;Schenkelhalsfraktur: Sonstige Teile;0;1;0
S72.10;Femurfraktur: Trochantär, nicht näher bezeichnet;0;1;0
S72.11;Femurfraktur: Intertrochantär;0;1;0
S72.2;Subtrochantäre Fraktur;0;1;0
S72.9;Fraktur des Femurs, Teil nicht näher bezeichnet;0;1;0
S76.4;Verletzung sonstiger und nicht näher bezeichneter Muskeln und Sehnen in Höhe des Oberschenkels;0;1;0
S80.0;Prellung des Knies;0;1;0
S80.1;Prellung sonstiger und nicht näher bezeichneter Teile des Unterschenkels;0;1;0
S80.7;Multiple oberflächliche Verletzungen des Unterschenkels;0;1;0
S80.81;Sonstige oberflächliche Verletzungen des Unterschenkels: Schürfwunde;0;1;0
S80.83;Sonstige oberflächliche Verletzungen des Unterschenkels: Insektenbiss oder -stich (ungiftig);0;1;0
S80.88;Sonstige oberflächliche Verletzungen des Unterschenkels: Sonstige;0;1;0
S81.0;Offene Wunde des Knies;0;1;0
S81.7;Multiple offene Wunden des Unterschenkels;0;1;0
S81.80;Nicht näher bezeichnete offene Wunde sonstiger Teile des Unterschenkels;0;1;0
S81.84;Weichteilschaden I. Grades bei geschlossener Fraktur oder Luxation des Unterschenkels;0;1;0
S81.9;Offene Wunde des Unterschenkels, Teil nicht näher bezeichnet;0;1;0
S82.0;Fraktur der Patella;0;1;0
S82.18;Fraktur des proximalen Endes der Tibia: Sonstige;0;1;0
S82.28;Fraktur des Tibiaschaftes: Sonstige;0;1;0
S82.31;Distale Fraktur der Tibia: Mit Fraktur der Fibula (jeder Teil);0;1;0
S82.38;Distale Fraktur der Tibia: Sonstige;0;1;0
S82.6;Fraktur des Außenknöchels;0;1;0
S82.88;Frakturen sonstiger Teile der Unterschenkels;0;1;0
S82.9;Fraktur des Unterschenkels, Teil nicht näher bezeichnet;0;1;0
S83.2;Meniskusriss, akut;0;1;0
S83.6;Verstauchung und Zerrung sonstiger und nicht näher bezeichneter Teile des Knies;0;1;0
S86.0;Verletzung der Achillessehne;0;1;0
S86.9;Verletzung eines nicht näher bezeichneten Muskels oder einer nicht näher bezeichneten Sehne in Höhe des Unterschenkels;0;1;0
S90.0;Prellung der Knöchelregion;0;1;0
S90.1;Prellung einer oder mehrerer Zehen ohne Schädigung des Nagels;0;1;0
S90.3;Prellung sonstiger und nicht näher bezeichneter Teile des Fußes;0;1;0
S90.81;Sonstige oberflächliche Verletzungen der Knöchelregion und des Fußes: Schürfwunde;0;1;0
S90.82;Sonstige oberflächliche Verletzungen der Knöchelregion und des Fußes: Blasenbildung (nichtthermisch);0;1;0
S90.9;Oberflächliche Verletzung der Knöchelregion und des Fußes, nicht näher bezeichnet;0;1;0
S91.0;Offene Wunde der Knöchelregion;0;1;0
S91.1;Offene Wunde einer oder mehrerer Zehen ohne Schädigung des Nagels;0;1;0
S91.3;Offene Wunde sonstiger Teile des Fußes;0;1;0
S91.84;Weichteilschaden I. Grades bei geschlossener Fraktur oder Luxation des Fußes;0;1;0
S92.0;Fraktur des Kalkaneus;0;1;0
S92.3;Fraktur der Mittelfußknochen;0;1;0
S92.4;Fraktur der Großzehe;0;1;0
S92.5;Fraktur einer sonstigen Zehe;0;1;0
S92.9;Fraktur des Fußes, nicht näher bezeichnet;0;1;0
S93.2;Traumatische Ruptur von Bändern in Höhe des oberen Sprunggelenkes und des Fußes;0;1;0
S93.40;Verstauchung und Zerrung des oberen Sprunggelenkes: Teil nicht näher bezeichnet;0;1;0
S93.41;Verstauchung und Zerrung des oberen Sprunggelenkes: Lig. deltoideum;0;1;0
